"";"origin";"year";"month";"day";"hour";"temp";"dewp";"humid";"wind_dir";"wind_speed";"wind_gust";"precip";"pressure";"visib";"time_hour"
"23173";"EWR";2023;8;26;16;NA;NA;NA;10;2,30156;2,6485892168;NA;NA;10;2023-08-27 01:00:00
"23174";"EWR";2023;8;26;17;NA;NA;NA;340;5,7539;6,621473042;NA;NA;10;2023-08-27 02:00:00
"23175";"EWR";2023;8;26;18;NA;NA;NA;320;8,05546;9,2700622588;NA;NA;10;2023-08-27 03:00:00
"23176";"EWR";2023;8;26;19;NA;NA;NA;300;10,35702;11,9186514756;NA;NA;10;2023-08-27 04:00:00
"23177";"EWR";2023;8;26;20;NA;NA;NA;320;11,5078;13,242946084;NA;NA;10;2023-08-27 05:00:00
"23178";"EWR";2023;8;26;21;NA;NA;NA;330;10,35702;11,9186514756;NA;NA;10;2023-08-27 06:00:00
"23179";"EWR";2023;8;26;22;NA;NA;NA;290;9,20624;10,5943568672;NA;NA;10;2023-08-27 07:00:00
"23180";"EWR";2023;8;26;23;NA;NA;NA;310;10,35702;11,9186514756;NA;NA;10;2023-08-27 08:00:00
"23181";"EWR";2023;8;27;0;NA;NA;NA;320;9,20624;10,5943568672;NA;NA;10;2023-08-27 09:00:00
"23182";"EWR";2023;8;27;1;NA;NA;NA;320;8,05546;9,2700622588;NA;NA;10;2023-08-27 10:00:00
"23183";"EWR";2023;8;27;2;NA;NA;NA;130;2,30156;2,6485892168;NA;NA;10;2023-08-27 11:00:00
"23184";"EWR";2023;8;27;3;NA;NA;NA;0;0;0;NA;NA;10;2023-08-27 12:00:00
"23185";"EWR";2023;8;27;4;NA;NA;NA;0;0;0;NA;NA;10;2023-08-27 13:00:00
"23186";"EWR";2023;8;27;5;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-08-27 14:00:00
"23187";"EWR";2023;8;27;6;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-08-27 15:00:00
"23188";"EWR";2023;8;27;7;NA;NA;NA;10;9,20624;10,5943568672;NA;NA;10;2023-08-27 16:00:00
"23189";"EWR";2023;8;27;8;NA;NA;NA;20;5,7539;6,621473042;NA;NA;10;2023-08-27 17:00:00
"23190";"EWR";2023;8;27;9;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-08-27 18:00:00
"23191";"EWR";2023;8;27;10;NA;NA;NA;10;9,20624;10,5943568672;NA;NA;10;2023-08-27 19:00:00
"23192";"EWR";2023;8;27;11;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-08-27 20:00:00
"23193";"EWR";2023;8;27;12;NA;NA;NA;30;10,35702;11,9186514756;NA;NA;10;2023-08-27 21:00:00
"23194";"EWR";2023;8;27;13;NA;NA;NA;10;12,65858;14,5672406924;NA;NA;10;2023-08-27 22:00:00
"23195";"EWR";2023;8;27;14;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-08-27 23:00:00
"23196";"EWR";2023;8;27;15;NA;NA;NA;20;4,60312;5,2971784336;NA;NA;10;2023-08-28
"23197";"EWR";2023;8;27;16;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-08-28 01:00:00
"23198";"EWR";2023;8;27;17;NA;NA;NA;330;10,35702;11,9186514756;NA;NA;10;2023-08-28 02:00:00
"23199";"EWR";2023;8;27;18;NA;NA;NA;340;12,65858;14,5672406924;NA;NA;10;2023-08-28 03:00:00
"23200";"EWR";2023;8;27;19;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-08-28 04:00:00
"23201";"EWR";2023;8;27;20;NA;NA;NA;300;5,7539;6,621473042;NA;NA;10;2023-08-28 05:00:00
"23202";"EWR";2023;8;27;21;NA;NA;NA;330;8,05546;9,2700622588;NA;NA;10;2023-08-28 06:00:00
"23203";"EWR";2023;8;27;22;NA;NA;NA;100;2,30156;2,6485892168;NA;NA;10;2023-08-28 07:00:00
"23204";"EWR";2023;8;27;23;NA;NA;NA;130;5,7539;6,621473042;NA;NA;10;2023-08-28 08:00:00
"23205";"EWR";2023;8;28;0;NA;NA;NA;140;2,30156;2,6485892168;NA;NA;10;2023-08-28 09:00:00
"23206";"EWR";2023;8;28;1;NA;NA;NA;140;4,60312;5,2971784336;NA;NA;10;2023-08-28 10:00:00
"23207";"EWR";2023;8;28;2;NA;NA;NA;120;4,60312;5,2971784336;NA;NA;10;2023-08-28 11:00:00
"23208";"EWR";2023;8;28;3;NA;NA;NA;120;2,30156;2,6485892168;NA;NA;10;2023-08-28 12:00:00
"23209";"EWR";2023;8;28;4;NA;NA;NA;0;0;0;NA;NA;10;2023-08-28 13:00:00
"23210";"EWR";2023;8;28;5;NA;NA;NA;70;2,30156;2,6485892168;NA;NA;10;2023-08-28 14:00:00
"23211";"EWR";2023;8;28;6;NA;NA;NA;170;4,60312;5,2971784336;NA;NA;10;2023-08-28 15:00:00
"23212";"EWR";2023;8;28;7;NA;NA;NA;100;5,7539;6,621473042;NA;NA;10;2023-08-28 16:00:00
"23213";"EWR";2023;8;28;8;NA;NA;NA;90;5,7539;6,621473042;NA;NA;10;2023-08-28 17:00:00
"23214";"EWR";2023;8;28;9;NA;NA;NA;130;5,7539;6,621473042;NA;NA;10;2023-08-28 18:00:00
"23215";"EWR";2023;8;28;10;NA;NA;NA;70;5,7539;6,621473042;NA;NA;10;2023-08-28 19:00:00
"23216";"EWR";2023;8;28;11;NA;NA;NA;100;4,60312;5,2971784336;NA;NA;9;2023-08-28 20:00:00
"23217";"EWR";2023;8;28;12;NA;NA;NA;100;8,05546;9,2700622588;NA;NA;10;2023-08-28 21:00:00
"23218";"EWR";2023;8;28;13;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-08-28 22:00:00
"23219";"EWR";2023;8;28;14;NA;NA;NA;100;8,05546;9,2700622588;NA;NA;10;2023-08-28 23:00:00
"23220";"EWR";2023;8;28;15;NA;NA;NA;110;9,20624;10,5943568672;NA;NA;10;2023-08-29
"23221";"EWR";2023;8;28;16;NA;NA;NA;110;5,7539;6,621473042;NA;NA;10;2023-08-29 01:00:00
"23222";"EWR";2023;8;28;17;NA;NA;NA;120;5,7539;6,621473042;NA;NA;10;2023-08-29 02:00:00
"23223";"EWR";2023;8;28;18;NA;NA;NA;110;8,05546;9,2700622588;NA;NA;10;2023-08-29 03:00:00
"23224";"EWR";2023;8;28;19;NA;NA;NA;120;5,7539;6,621473042;NA;NA;10;2023-08-29 04:00:00
"23225";"EWR";2023;8;28;20;NA;NA;NA;180;8,05546;9,2700622588;NA;NA;10;2023-08-29 05:00:00
"23226";"EWR";2023;8;28;21;NA;NA;NA;110;5,7539;6,621473042;NA;NA;10;2023-08-29 06:00:00
"23227";"EWR";2023;8;28;22;NA;NA;NA;130;8,05546;9,2700622588;NA;NA;10;2023-08-29 07:00:00
"23228";"EWR";2023;8;28;23;NA;NA;NA;140;9,20624;10,5943568672;NA;NA;10;2023-08-29 08:00:00
"23229";"EWR";2023;8;29;0;NA;NA;NA;120;5,7539;6,621473042;NA;NA;10;2023-08-29 09:00:00
"23230";"EWR";2023;8;29;1;NA;NA;NA;100;5,7539;6,621473042;NA;NA;10;2023-08-29 10:00:00
"23231";"EWR";2023;8;29;2;NA;NA;NA;100;5,7539;6,621473042;NA;NA;10;2023-08-29 11:00:00
"23232";"EWR";2023;8;29;3;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-08-29 12:00:00
"23233";"EWR";2023;8;29;4;NA;NA;NA;110;4,60312;5,2971784336;NA;NA;10;2023-08-29 13:00:00
"23234";"EWR";2023;8;29;5;NA;NA;NA;120;2,30156;2,6485892168;NA;NA;10;2023-08-29 14:00:00
"23235";"EWR";2023;8;29;6;NA;NA;NA;80;2,30156;2,6485892168;NA;NA;10;2023-08-29 15:00:00
"23236";"EWR";2023;8;29;7;NA;NA;NA;0;0;0;NA;NA;10;2023-08-29 16:00:00
"23237";"EWR";2023;8;29;8;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-08-29 17:00:00
"23238";"EWR";2023;8;29;9;NA;NA;NA;40;4,60312;5,2971784336;NA;NA;10;2023-08-29 18:00:00
"23239";"EWR";2023;8;29;10;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-08-29 19:00:00
"23240";"EWR";2023;8;29;11;NA;NA;NA;60;5,7539;6,621473042;NA;NA;10;2023-08-29 20:00:00
"23241";"EWR";2023;8;29;12;NA;NA;NA;90;4,60312;5,2971784336;NA;NA;10;2023-08-29 21:00:00
"23242";"EWR";2023;8;29;13;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-08-29 22:00:00
"23243";"EWR";2023;8;29;14;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-08-29 23:00:00
"23244";"EWR";2023;8;29;15;NA;NA;NA;20;8,05546;9,2700622588;NA;NA;10;2023-08-30
"23245";"EWR";2023;8;29;16;NA;NA;NA;50;5,7539;6,621473042;NA;NA;10;2023-08-30 01:00:00
"23246";"EWR";2023;8;29;17;NA;NA;NA;70;2,30156;2,6485892168;NA;NA;10;2023-08-30 02:00:00
"23247";"EWR";2023;8;29;18;NA;NA;NA;90;2,30156;2,6485892168;NA;NA;10;2023-08-30 03:00:00
"23248";"EWR";2023;8;29;19;NA;NA;NA;50;5,7539;6,621473042;NA;NA;10;2023-08-30 04:00:00
"23249";"EWR";2023;8;29;20;NA;NA;NA;120;4,60312;5,2971784336;NA;NA;10;2023-08-30 05:00:00
"23250";"EWR";2023;8;29;21;NA;NA;NA;140;5,7539;6,621473042;NA;NA;10;2023-08-30 06:00:00
"23251";"EWR";2023;8;29;22;NA;NA;NA;110;5,7539;6,621473042;NA;NA;10;2023-08-30 07:00:00
"23252";"EWR";2023;8;29;23;NA;NA;NA;150;5,7539;6,621473042;NA;NA;10;2023-08-30 08:00:00
"23253";"EWR";2023;8;30;0;NA;NA;NA;160;5,7539;6,621473042;NA;NA;10;2023-08-30 09:00:00
"23254";"EWR";2023;8;30;1;NA;NA;NA;150;4,60312;5,2971784336;NA;NA;10;2023-08-30 10:00:00
"23255";"EWR";2023;8;30;2;NA;NA;NA;170;4,60312;5,2971784336;NA;NA;10;2023-08-30 11:00:00
"23256";"EWR";2023;8;30;3;NA;NA;NA;170;4,60312;5,2971784336;NA;NA;10;2023-08-30 12:00:00
"23257";"EWR";2023;8;30;4;NA;NA;NA;170;2,30156;2,6485892168;NA;NA;10;2023-08-30 13:00:00
"23258";"EWR";2023;8;30;5;NA;NA;NA;180;4,60312;5,2971784336;NA;NA;10;2023-08-30 14:00:00
"23259";"EWR";2023;8;30;6;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-08-30 15:00:00
"23260";"EWR";2023;8;30;7;NA;NA;NA;160;2,30156;2,6485892168;NA;NA;10;2023-08-30 16:00:00
"23261";"EWR";2023;8;30;8;NA;NA;NA;170;2,30156;2,6485892168;NA;NA;10;2023-08-30 17:00:00
"23262";"EWR";2023;8;30;9;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-08-30 18:00:00
"23263";"EWR";2023;8;30;10;NA;NA;NA;160;4,60312;5,2971784336;NA;NA;10;2023-08-30 19:00:00
"23264";"EWR";2023;8;30;11;NA;NA;NA;190;4,60312;5,2971784336;NA;NA;10;2023-08-30 20:00:00
"23265";"EWR";2023;8;30;12;NA;NA;NA;190;4,60312;5,2971784336;NA;NA;10;2023-08-30 21:00:00
"23266";"EWR";2023;8;30;13;NA;NA;NA;330;10,35702;11,9186514756;0,03;NA;4;2023-08-30 22:00:00
"23267";"EWR";2023;8;30;14;NA;NA;NA;0;0;0;NA;NA;6;2023-08-30 23:00:00
"23268";"EWR";2023;8;30;15;NA;NA;NA;240;2,30156;2,6485892168;NA;NA;10;2023-08-31
"23269";"EWR";2023;8;30;16;NA;NA;NA;300;9,20624;10,5943568672;NA;NA;10;2023-08-31 01:00:00
"23270";"EWR";2023;8;30;17;NA;NA;NA;280;14,96014;17,2158299092;NA;NA;10;2023-08-31 02:00:00
"23271";"EWR";2023;8;30;18;NA;NA;NA;290;12,65858;14,5672406924;NA;NA;10;2023-08-31 03:00:00
"23272";"EWR";2023;8;30;19;NA;NA;NA;290;12,65858;14,5672406924;NA;NA;10;2023-08-31 04:00:00
"23273";"EWR";2023;8;30;20;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 05:00:00
"23274";"EWR";2023;8;30;21;NA;NA;NA;320;12,65858;14,5672406924;NA;NA;10;2023-08-31 06:00:00
"23275";"EWR";2023;8;30;22;NA;NA;NA;320;12,65858;14,5672406924;NA;NA;10;2023-08-31 07:00:00
"23276";"EWR";2023;8;30;23;NA;NA;NA;310;10,35702;11,9186514756;NA;NA;10;2023-08-31 08:00:00
"23277";"EWR";2023;8;31;0;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 09:00:00
"23278";"EWR";2023;8;31;1;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 10:00:00
"23279";"EWR";2023;8;31;2;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 11:00:00
"23280";"EWR";2023;8;31;3;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 12:00:00
"23281";"EWR";2023;8;31;4;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-08-31 13:00:00
"23282";"EWR";2023;8;31;5;NA;NA;NA;330;11,5078;13,242946084;NA;NA;10;2023-08-31 14:00:00
"23283";"EWR";2023;8;31;6;NA;NA;NA;330;11,5078;13,242946084;NA;NA;10;2023-08-31 15:00:00
"23284";"EWR";2023;8;31;7;NA;NA;NA;340;8,05546;9,2700622588;NA;NA;10;2023-08-31 16:00:00
"23285";"EWR";2023;8;31;8;NA;NA;NA;330;8,05546;9,2700622588;NA;NA;10;2023-08-31 17:00:00
"23286";"EWR";2023;8;31;9;NA;NA;NA;350;8,05546;9,2700622588;NA;NA;10;2023-08-31 18:00:00
"23287";"EWR";2023;8;31;10;NA;NA;NA;360;11,5078;13,242946084;NA;NA;10;2023-08-31 19:00:00
"23288";"EWR";2023;8;31;11;NA;NA;NA;360;11,5078;13,242946084;NA;NA;10;2023-08-31 20:00:00
"23289";"EWR";2023;8;31;12;NA;NA;NA;360;12,65858;14,5672406924;NA;NA;10;2023-08-31 21:00:00
"23290";"EWR";2023;8;31;13;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 22:00:00
"23291";"EWR";2023;8;31;14;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-08-31 23:00:00
"23292";"EWR";2023;8;31;15;NA;NA;NA;10;19,56326;22,5130083428;NA;NA;10;2023-09-01
"23293";"EWR";2023;8;31;16;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-01 01:00:00
"23294";"EWR";2023;8;31;17;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-01 02:00:00
"23295";"EWR";2023;8;31;18;NA;NA;NA;30;17,2617;19,864419126;NA;NA;10;2023-09-01 03:00:00
"23296";"EWR";2023;8;31;19;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-01 04:00:00
"23297";"EWR";2023;8;31;20;NA;NA;NA;10;14,96014;17,2158299092;NA;NA;10;2023-09-01 05:00:00
"23298";"EWR";2023;8;31;21;NA;NA;NA;20;12,65858;14,5672406924;NA;NA;10;2023-09-01 06:00:00
"23299";"EWR";2023;8;31;22;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-01 07:00:00
"23300";"EWR";2023;8;31;23;NA;NA;NA;20;11,5078;13,242946084;NA;NA;10;2023-09-01 08:00:00
"23301";"EWR";2023;9;1;0;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-09-01 09:00:00
"23302";"EWR";2023;9;1;1;NA;NA;NA;20;12,65858;14,5672406924;NA;NA;10;2023-09-01 10:00:00
"23303";"EWR";2023;9;1;2;NA;NA;NA;20;9,20624;10,5943568672;NA;NA;10;2023-09-01 11:00:00
"23304";"EWR";2023;9;1;3;NA;NA;NA;20;8,05546;9,2700622588;NA;NA;10;2023-09-01 12:00:00
"23305";"EWR";2023;9;1;4;NA;NA;NA;10;11,5078;13,242946084;NA;NA;10;2023-09-01 13:00:00
"23306";"EWR";2023;9;1;5;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-09-01 14:00:00
"23307";"EWR";2023;9;1;6;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-09-01 15:00:00
"23308";"EWR";2023;9;1;7;NA;NA;NA;20;11,5078;13,242946084;NA;NA;10;2023-09-01 16:00:00
"23309";"EWR";2023;9;1;8;NA;NA;NA;10;11,5078;13,242946084;NA;NA;10;2023-09-01 17:00:00
"23310";"EWR";2023;9;1;9;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-09-01 18:00:00
"23311";"EWR";2023;9;1;10;NA;NA;NA;10;10,35702;11,9186514756;NA;NA;10;2023-09-01 19:00:00
"23312";"EWR";2023;9;1;11;NA;NA;NA;20;12,65858;14,5672406924;NA;NA;10;2023-09-01 20:00:00
"23313";"EWR";2023;9;1;12;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-09-01 21:00:00
"23314";"EWR";2023;9;1;13;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-09-01 22:00:00
"23315";"EWR";2023;9;1;14;NA;NA;NA;50;5,7539;6,621473042;NA;NA;10;2023-09-01 23:00:00
"23316";"EWR";2023;9;1;15;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-09-02
"23317";"EWR";2023;9;1;16;NA;NA;NA;50;2,30156;2,6485892168;NA;NA;10;2023-09-02 01:00:00
"23318";"EWR";2023;9;1;17;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-09-02 02:00:00
"23319";"EWR";2023;9;1;18;NA;NA;NA;80;5,7539;6,621473042;NA;NA;10;2023-09-02 03:00:00
"23320";"EWR";2023;9;1;19;NA;NA;NA;120;5,7539;6,621473042;NA;NA;10;2023-09-02 04:00:00
"23321";"EWR";2023;9;1;20;NA;NA;NA;110;8,05546;9,2700622588;NA;NA;10;2023-09-02 05:00:00
"23322";"EWR";2023;9;1;21;NA;NA;NA;70;5,7539;6,621473042;NA;NA;10;2023-09-02 06:00:00
"23323";"EWR";2023;9;1;22;NA;NA;NA;170;9,20624;10,5943568672;NA;NA;10;2023-09-02 07:00:00
"23324";"EWR";2023;9;1;23;NA;NA;NA;150;8,05546;9,2700622588;NA;NA;10;2023-09-02 08:00:00
"23325";"EWR";2023;9;2;0;NA;NA;NA;130;5,7539;6,621473042;NA;NA;10;2023-09-02 09:00:00
"23326";"EWR";2023;9;2;1;NA;NA;NA;170;5,7539;6,621473042;NA;NA;10;2023-09-02 10:00:00
"23327";"EWR";2023;9;2;2;NA;NA;NA;170;4,60312;5,2971784336;NA;NA;10;2023-09-02 11:00:00
"23328";"EWR";2023;9;2;3;NA;NA;NA;200;8,05546;9,2700622588;NA;NA;10;2023-09-02 12:00:00
"23329";"EWR";2023;9;2;4;NA;NA;NA;240;4,60312;5,2971784336;NA;NA;10;2023-09-02 13:00:00
"23330";"EWR";2023;9;2;5;NA;NA;NA;250;8,05546;9,2700622588;NA;NA;10;2023-09-02 14:00:00
"23331";"EWR";2023;9;2;6;NA;NA;NA;240;5,7539;6,621473042;NA;NA;10;2023-09-02 15:00:00
"23332";"EWR";2023;9;2;7;NA;NA;NA;240;4,60312;5,2971784336;NA;NA;10;2023-09-02 16:00:00
"23333";"EWR";2023;9;2;8;NA;NA;NA;240;5,7539;6,621473042;NA;NA;10;2023-09-02 17:00:00
"23334";"EWR";2023;9;2;9;NA;NA;NA;0;0;0;NA;NA;10;2023-09-02 18:00:00
"23335";"EWR";2023;9;2;10;NA;NA;NA;0;0;0;NA;NA;10;2023-09-02 19:00:00
"23336";"EWR";2023;9;2;11;NA;NA;NA;200;4,60312;5,2971784336;NA;NA;10;2023-09-02 20:00:00
"23337";"EWR";2023;9;2;12;NA;NA;NA;220;2,30156;2,6485892168;NA;NA;10;2023-09-02 21:00:00
"23338";"EWR";2023;9;2;13;NA;NA;NA;250;9,20624;10,5943568672;NA;NA;10;2023-09-02 22:00:00
"23339";"EWR";2023;9;2;14;NA;NA;NA;240;11,5078;13,242946084;NA;NA;10;2023-09-02 23:00:00
"23340";"EWR";2023;9;2;15;NA;NA;NA;210;10,35702;11,9186514756;NA;NA;10;2023-09-03
"23341";"EWR";2023;9;2;16;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-09-03 01:00:00
"23342";"EWR";2023;9;2;17;NA;NA;NA;280;8,05546;9,2700622588;NA;NA;10;2023-09-03 02:00:00
"23343";"EWR";2023;9;2;18;NA;NA;NA;220;10,35702;11,9186514756;NA;NA;10;2023-09-03 03:00:00
"23344";"EWR";2023;9;2;19;NA;NA;NA;210;9,20624;10,5943568672;NA;NA;10;2023-09-03 04:00:00
"23345";"EWR";2023;9;2;20;NA;NA;NA;180;9,20624;10,5943568672;NA;NA;10;2023-09-03 05:00:00
"23346";"EWR";2023;9;2;21;NA;NA;NA;150;11,5078;13,242946084;NA;NA;10;2023-09-03 06:00:00
"23347";"EWR";2023;9;2;22;NA;NA;NA;160;10,35702;11,9186514756;NA;NA;10;2023-09-03 07:00:00
"23348";"EWR";2023;9;2;23;NA;NA;NA;160;10,35702;11,9186514756;NA;NA;10;2023-09-03 08:00:00
"23349";"EWR";2023;9;3;0;NA;NA;NA;180;9,20624;10,5943568672;NA;NA;10;2023-09-03 09:00:00
"23350";"EWR";2023;9;3;1;NA;NA;NA;170;9,20624;10,5943568672;NA;NA;10;2023-09-03 10:00:00
"23351";"EWR";2023;9;3;2;NA;NA;NA;190;8,05546;9,2700622588;NA;NA;10;2023-09-03 11:00:00
"23352";"EWR";2023;9;3;3;NA;NA;NA;200;8,05546;9,2700622588;NA;NA;10;2023-09-03 12:00:00
"23353";"EWR";2023;9;3;4;NA;NA;NA;180;9,20624;10,5943568672;NA;NA;10;2023-09-03 13:00:00
"23354";"EWR";2023;9;3;5;NA;NA;NA;220;5,7539;6,621473042;NA;NA;10;2023-09-03 14:00:00
"23355";"EWR";2023;9;3;6;NA;NA;NA;210;5,7539;6,621473042;NA;NA;10;2023-09-03 15:00:00
"23356";"EWR";2023;9;3;7;NA;NA;NA;220;8,05546;9,2700622588;NA;NA;10;2023-09-03 16:00:00
"23357";"EWR";2023;9;3;8;NA;NA;NA;210;5,7539;6,621473042;NA;NA;10;2023-09-03 17:00:00
"23358";"EWR";2023;9;3;9;NA;NA;NA;230;8,05546;9,2700622588;NA;NA;10;2023-09-03 18:00:00
"23359";"EWR";2023;9;3;10;NA;NA;NA;220;5,7539;6,621473042;NA;NA;10;2023-09-03 19:00:00
"23360";"EWR";2023;9;3;11;NA;NA;NA;220;5,7539;6,621473042;NA;NA;10;2023-09-03 20:00:00
"23361";"EWR";2023;9;3;12;NA;NA;NA;230;8,05546;9,2700622588;NA;NA;10;2023-09-03 21:00:00
"23362";"EWR";2023;9;3;13;NA;NA;NA;230;5,7539;6,621473042;NA;NA;10;2023-09-03 22:00:00
"23363";"EWR";2023;9;3;14;NA;NA;NA;260;8,05546;9,2700622588;NA;NA;10;2023-09-03 23:00:00
"23364";"EWR";2023;9;3;15;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-04
"23365";"EWR";2023;9;3;16;NA;NA;NA;280;9,20624;10,5943568672;NA;NA;10;2023-09-04 01:00:00
"23366";"EWR";2023;9;3;17;NA;NA;NA;300;2,30156;2,6485892168;NA;NA;10;2023-09-04 02:00:00
"23367";"EWR";2023;9;3;18;NA;NA;NA;210;4,60312;5,2971784336;NA;NA;10;2023-09-04 03:00:00
"23368";"EWR";2023;9;3;19;NA;NA;NA;250;10,35702;11,9186514756;NA;NA;10;2023-09-04 04:00:00
"23369";"EWR";2023;9;3;20;NA;NA;NA;290;11,5078;13,242946084;NA;NA;10;2023-09-04 05:00:00
"23370";"EWR";2023;9;3;21;NA;NA;NA;310;8,05546;9,2700622588;NA;NA;10;2023-09-04 06:00:00
"23371";"EWR";2023;9;3;22;NA;NA;NA;260;11,5078;13,242946084;NA;NA;10;2023-09-04 07:00:00
"23372";"EWR";2023;9;3;23;NA;NA;NA;270;10,35702;11,9186514756;NA;NA;10;2023-09-04 08:00:00
"23373";"EWR";2023;9;4;0;NA;NA;NA;270;8,05546;9,2700622588;NA;NA;10;2023-09-04 09:00:00
"23374";"EWR";2023;9;4;1;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-09-04 10:00:00
"23375";"EWR";2023;9;4;2;NA;NA;NA;280;10,35702;11,9186514756;NA;NA;10;2023-09-04 11:00:00
"23376";"EWR";2023;9;4;3;NA;NA;NA;290;4,60312;5,2971784336;NA;NA;10;2023-09-04 12:00:00
"23377";"EWR";2023;9;4;4;NA;NA;NA;310;5,7539;6,621473042;NA;NA;10;2023-09-04 13:00:00
"23378";"EWR";2023;9;4;5;NA;NA;NA;280;2,30156;2,6485892168;NA;NA;10;2023-09-04 14:00:00
"23379";"EWR";2023;9;4;6;NA;NA;NA;190;2,30156;2,6485892168;NA;NA;10;2023-09-04 15:00:00
"23380";"EWR";2023;9;4;7;NA;NA;NA;210;2,30156;2,6485892168;NA;NA;10;2023-09-04 16:00:00
"23381";"EWR";2023;9;4;8;NA;NA;NA;240;4,60312;5,2971784336;NA;NA;10;2023-09-04 17:00:00
"23382";"EWR";2023;9;4;9;NA;NA;NA;200;4,60312;5,2971784336;NA;NA;10;2023-09-04 18:00:00
"23383";"EWR";2023;9;4;10;NA;NA;NA;0;0;0;NA;NA;10;2023-09-04 19:00:00
"23384";"EWR";2023;9;4;11;NA;NA;NA;260;4,60312;5,2971784336;NA;NA;10;2023-09-04 20:00:00
"23385";"EWR";2023;9;4;12;NA;NA;NA;0;0;0;NA;NA;10;2023-09-04 21:00:00
"23386";"EWR";2023;9;4;13;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-04 22:00:00
"23387";"EWR";2023;9;4;14;NA;NA;NA;360;10,35702;11,9186514756;NA;NA;10;2023-09-04 23:00:00
"23388";"EWR";2023;9;4;15;NA;NA;NA;20;5,7539;6,621473042;NA;NA;10;2023-09-05
"23389";"EWR";2023;9;4;16;NA;NA;NA;290;8,05546;9,2700622588;NA;NA;10;2023-09-05 01:00:00
"23390";"EWR";2023;9;4;17;NA;NA;NA;340;9,20624;10,5943568672;NA;NA;10;2023-09-05 02:00:00
"23391";"EWR";2023;9;4;18;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-05 03:00:00
"23392";"EWR";2023;9;4;19;NA;NA;NA;320;11,5078;13,242946084;NA;NA;10;2023-09-05 04:00:00
"23393";"EWR";2023;9;4;20;NA;NA;NA;50;10,35702;11,9186514756;NA;NA;10;2023-09-05 05:00:00
"23394";"EWR";2023;9;4;21;90;70;51,93;0;0;0;0;1009,8;10;2023-09-05 06:00:00
"23395";"EWR";2023;9;4;22;NA;NA;NA;320;11,5078;13,242946084;NA;NA;10;2023-09-05 07:00:00
"23396";"EWR";2023;9;4;23;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-09-05 08:00:00
"23397";"EWR";2023;9;5;0;NA;NA;NA;350;9,20624;10,5943568672;NA;NA;10;2023-09-05 09:00:00
"23398";"EWR";2023;9;5;1;NA;NA;NA;60;4,60312;5,2971784336;NA;NA;10;2023-09-05 10:00:00
"23399";"EWR";2023;9;5;2;NA;NA;NA;0;0;0;NA;NA;10;2023-09-05 11:00:00
"23400";"EWR";2023;9;5;3;NA;NA;NA;0;0;0;NA;NA;10;2023-09-05 12:00:00
"23401";"EWR";2023;9;5;4;NA;NA;NA;310;5,7539;6,621473042;NA;NA;10;2023-09-05 13:00:00
